"1060500056";"Pozohondo"
"1060500056";"Pozo-Lorente"
"1060500056";"Pozuelo"
"1060500056";"Recueja (La)"
"1060500056";"Riópar"
"1060500056";"Robledo"
"1060500056";"Roda (La)"
"1060500056";"Salobre"
"1060500056";"San Pedro"
"1060500056";"Socovos"
"1060500056";"Tarazona de la Mancha"
"1060500056";"Tobarra"
"1060500056";"Valdeganga"
"1060500056";"Vianos"
"1060500056";"Villa de Ves"
"1060500056";"Villalgordo del Júcar"
"1060500056";"Villamalea"
"1060500056";"Villapalacios"
"1060500056";"Villarrobledo"
"1060500056";"Villatoya"
"1060500056";"Villavaliente"
"1060500056";"Villaverde de Guadalimar"
"1060500056";"Viveros"
"1060500056";"Yeste"
"1060500057";"Adsubia"
"1060500057";"Agost"
"1060500057";"Agres"
"1060500057";"Aigües"
"1060500057";"Albatera"
"1060500057";"Alcalalí"
"1060500057";"Alcocer de Planes"
"1060500057";"Alcoleja"
"1060500057";"Alcoy/Alcoi"
"1060500057";"Alfafara"
"1060500057";"Alfàs del Pi (l')"
"1060500057";"Algorfa"
"1060500057";"Algueña"
"1060500057";"Alicante/Alacant"
"1060500057";"Almoradí"
"1060500057";"Almudaina"
"1060500057";"Alqueria d'Asnar (l')"
"1060500057";"Altea"
"1060500057";"Aspe"
"1060500057";"Balones"
"1060500057";"Banyeres de Mariola"
"1060500057";"Benasau"
"1060500057";"Beneixama"
"1060500057";"Benejúzar"
"1060500057";"Benferri"
"1060500057";"Beniarbeig"
"1060500057";"Beniardá"
"1060500057";"Beniarrés"
"1060500057";"Benidoleig"
"1060500057";"Benidorm"
"1060500057";"Benifallim"
"1060500057";"Benifato"
"1060500057";"Benigembla"
"1060500057";"Benijófar"
"1060500057";"Benilloba"
"1060500057";"Benillup"
"1060500057";"Benimantell"
"1060500057";"Benimarfull"
"1060500057";"Benimassot"
"1060500057";"Benimeli"
"1060500057";"Benissa"
"1060500057";"Benitachell/Poble Nou de Benitatxell (el)"
"1060500057";"Biar"
"1060500057";"Bigastro"
"1060500057";"Bolulla"
"1060500057";"Busot"
"1060500057";"Callosa de Segura"
"1060500057";"Callosa d'En Sarrià"
"1060500057";"Calpe/Calp"
"1060500057";"Campello (el)"
"1060500057";"Campo de Mirra/Camp de Mirra (el)"
"1060500057";"Cañada"
"1060500057";"Castalla"
"1060500057";"Castell de Castells"
"1060500057";"Castell de Guadalest (el)"
"1060500057";"Catral"
"1060500057";"Cocentaina"
"1060500057";"Confrides"
"1060500057";"Cox"
"1060500057";"Crevillent"
"1060500057";"Daya Nueva"
"1060500057";"Daya Vieja"
"1060500057";"Dénia"
"1060500057";"Dolores"
"1060500057";"Elche/Elx"
"1060500057";"Elda"
"1060500057";"Facheca"
"1060500057";"Famorca"
"1060500057";"Finestrat"
"1060500057";"Fondó de les Neus (el)"
"1060500057";"Formentera del Segura"
"1060500057";"Gaianes"
"1060500057";"Gata de Gorgos"
"1060500057";"Gorga"
"1060500057";"Granja de Rocamora"
"1060500057";"Guardamar del Segura"
"1060500057";"Hondón de los Frailes"
"1060500057";"Ibi"
"1060500057";"Jacarilla"
"1060500057";"Jalón/Xaló"
"1060500057";"Jávea/Xàbia"
"1060500057";"Jijona/Xixona"
"1060500057";"Llíber"
"1060500057";"Lorcha/Orxa (l')"
"1060500057";"Millena"
"1060500057";"Monforte del Cid"
"1060500057";"Monóvar/Monòver"
"1060500057";"Montesinos (Los)"
"1060500057";"Murla"
"1060500057";"Muro de Alcoy"
"1060500057";"Mutxamel"
"1060500057";"Novelda"
"1060500057";"Nucia (la)"
"1060500057";"Ondara"
"1060500057";"Onil"
"1060500057";"Orba"
"1060500057";"Orihuela"
"1060500057";"Orxeta"
"1060500057";"Parcent"
"1060500057";"Pedreguer"
"1060500057";"Pego"
"1060500057";"Penàguila"
"1060500057";"Petrer"
"1060500057";"Pilar de la Horadada"
"1060500057";"Pinós (el)/Pinoso"
"1060500057";"Planes"
"1060500057";"Poblets (els)"
"1060500057";"Polop"
"1060500057";"Quatretondeta"
"1060500057";"Rafal"
"1060500057";"Ràfol d'Almúnia (El)"
"1060500057";"Redován"
"1060500057";"Relleu"
"1060500057";"Rojales"
"1060500057";"Romana (la)"
"1060500057";"Sagra"
"1060500057";"Salinas"
"1060500057";"San Fulgencio"
"1060500057";"San Isidro"
"1060500057";"San Miguel de Salinas"
"1060500057";"San Vicente del Raspeig/Sant Vicent del Raspeig"
"1060500057";"Sanet y Negrals"
"1060500057";"Sant Joan d'Alacant"
"1060500057";"Santa Pola"
"1060500057";"Sax"
"1060500057";"Sella"
"1060500057";"Senija"
"1060500057";"Tàrbena"
"1060500057";"Teulada"
"1060500057";"Tibi"
"1060500057";"Tollos"
"1060500057";"Tormos"
"1060500057";"Torremanzanas/Torre de les Maçanes (la)"
"1060500057";"Torrevieja"
"1060500057";"Vall d'Alcalà (la)"
"1060500057";"Vall de Ebo"
"1060500057";"Vall de Gallinera"
"1060500057";"Vall de Laguar (la)"
"1060500057";"Verger (el)"
"1060500057";"Villajoyosa/Vila Joiosa (la)"
"1060500057";"Villena"
"1060500058";"Abla"
"1060500058";"Abrucena"
"1060500058";"Adra"
"1060500058";"Albánchez"
"1060500058";"Alboloduy"
"1060500058";"Albox"
"1060500058";"Alcolea"
"1060500058";"Alcóntar"
"1060500058";"Alcudia de Monteagud"
"1060500058";"Alhabia"
"1060500058";"Alhama de Almería"
"1060500058";"Alicún"
"1060500058";"Almería"
"1060500058";"Almócita"
"1060500058";"Alsodux"
"1060500058";"Antas"
"1060500058";"Arboleas"
"1060500058";"Armuña de Almanzora"
"1060500058";"Bacares"
"1060500058";"Bayárcal"
"1060500058";"Bayarque"
"1060500058";"Bédar"
"1060500058";"Beires"
"1060500058";"Benahadux"
"1060500058";"Benitagla"
"1060500058";"Benizalón"
"1060500058";"Bentarique"
"1060500058";"Berja"
"1060500058";"Canjáyar"
"1060500058";"Cantoria"
"1060500058";"Carboneras"
"1060500058";"Castro de Filabres"
"1060500058";"Chercos"
"1060500058";"Chirivel"
"1060500058";"Cóbdar"
"1060500058";"Cuevas del Almanzora"
"1060500058";"Dalías"
"1060500058";"Ejido (El)"
"1060500058";"Enix"
"1060500058";"Felix"
"1060500058";"Fines"
"1060500058";"Fiñana"
"1060500058";"Fondón"
"1060500058";"Gádor"
"1060500058";"Gallardos (Los)"
"1060500058";"Garrucha"
"1060500058";"Gérgal"
"1060500058";"Huécija"
"1060500058";"Huércal de Almería"
"1060500058";"Huércal-Overa"
"1060500058";"Illar"
"1060500058";"Instinción"
"1060500058";"Laroya"
"1060500058";"Láujar de Andarax"
"1060500058";"Líjar"
"1060500058";"Lubrín"
"1060500058";"Lucainena de las Torres"
"1060500058";"Lúcar"
"1060500058";"Macael"
"1060500058";"María"
"1060500058";"Mojácar"
"1060500058";"Mojonera (La)"
"1060500058";"Nacimiento"
"1060500058";"Níjar"
"1060500058";"Ohanes"
"1060500058";"Olula de Castro"
"1060500058";"Olula del Río"
"1060500058";"Oria"
"1060500058";"Padules"
"1060500058";"Partaloa"
"1060500058";"Paterna del Río"
"1060500058";"Pechina"
"1060500058";"Pulpí"
"1060500058";"Purchena"
"1060500058";"Rágol"
"1060500058";"Rioja"
"1060500058";"Roquetas de Mar"
"1060500058";"Santa Cruz de Marchena"
"1060500058";"Santa Fe de Mondújar"
"1060500058";"Senés"
"1060500058";"Serón"
"1060500058";"Sierro"
"1060500058";"Somontín"
"1060500058";"Sorbas"
"1060500058";"Suflí"
"1060500058";"Tabernas"
"1060500058";"Taberno"
"1060500058";"Tahal"
"1060500058";"Terque"
"1060500058";"Tíjola"
"1060500058";"Tres Villas (Las)"
"1060500058";"Turre"
"1060500058";"Turrillas"
"1060500058";"Uleila del Campo"
"1060500058";"Urrácal"
"1060500058";"Velefique"
"1060500058";"Vélez-Blanco"
"1060500058";"Vélez-Rubio"
"1060500058";"Vera"
"1060500058";"Viator"
"1060500058";"Vícar"
"1060500058";"Zurgena"
"1060500059";"Adanero"
"1060500059";"Adrada (La)"
"1060500059";"Albornos"
"1060500059";"Aldeanueva de Santa Cruz"
"1060500059";"Aldeaseca"
"1060500059";"Aldehuela (La)"
"1060500059";"Amavida"
"1060500059";"Arenal (El)"
"1060500059";"Arenas de San Pedro"
"1060500059";"Arevalillo"
"1060500059";"Arévalo"
"1060500059";"Aveinte"
"1060500059";"Avellaneda"
"1060500059";"Ávila"
"1060500059";"Barco de Ávila (El)"
"1060500059";"Barraco (El)"
"1060500059";"Barromán"
"1060500059";"Becedas"
"1060500059";"Becedillas"
"1060500059";"Bercial de Zapardiel"
"1060500059";"Berlanas (Las)"
"1060500059";"Bernuy-Zapardiel"
"1060500059";"Berrocalejo de Aragona"
"1060500059";"Blascomillán"
"1060500059";"Blasconuño de Matacabras"
"1060500059";"Blascosancho"
"1060500059";"Bohodón (El)"
"1060500059";"Bohoyo"
"1060500059";"Bonilla de la Sierra"
"1060500059";"Brabos"
"1060500059";"Bularros"
"1060500059";"Burgohondo"
"1060500059";"Cabezas de Alambre"
"1060500059";"Cabezas del Pozo"
"1060500059";"Cabezas del Villar"
"1060500059";"Cabizuela"
"1060500059";"Canales"
"1060500059";"Candeleda"
"1060500059";"Cantiveros"
"1060500059";"Cardeñosa"
"1060500059";"Carrera (La)"
"1060500059";"Casas del Puerto"
"1060500059";"Casasola"
"1060500059";"Casavieja"
"1060500059";"Casillas"
"1060500059";"Castellanos de Zapardiel"
"1060500059";"Cebreros"
"1060500059";"Cepeda la Mora"
"1060500059";"Chamartín"
"1060500059";"Cillán"
"1060500059";"Cisla"
"1060500059";"Colilla (La)"
"1060500059";"Collado de Contreras"
"1060500059";"Collado del Mirón"
"1060500059";"Constanzana"
"1060500059";"Crespos"
"1060500059";"Cuevas del Valle"
"1060500059";"Diego del Carpio"
"1060500059";"Donjimeno"
"1060500059";"Donvidas"
"1060500059";"Espinosa de los Caballeros"
"1060500059";"Flores de Ávila"
"1060500059";"Fontiveros"
"1060500059";"Fresnedilla"
"1060500059";"Fresno (El)"
"1060500059";"Fuente el Saúz"
"1060500059";"Fuentes de Año"
"1060500059";"Gallegos de Altamiros"
"1060500059";"Gallegos de Sobrinos"
"1060500059";"Garganta del Villar"
"1060500059";"Gavilanes"
"1060500059";"Gemuño"
"1060500059";"Gil García"
"1060500059";"Gilbuena"
"1060500059";"Gimialcón"
"1060500059";"Gotarrendura"
"1060500059";"Grandes y San Martín"
"1060500059";"Guisando"
"1060500059";"Gutierre-Muñoz"
"1060500059";"Hernansancho"
"1060500059";"Herradón de Pinares"
"1060500059";"Herreros de Suso"
"1060500059";"Higuera de las Dueñas"
"1060500059";"Hija de Dios (La)"
"1060500059";"Horcajada (La)"
"1060500059";"Horcajo de las Torres"
"1060500059";"Hornillo (El)"
"1060500059";"Hoyo de Pinares (El)"
"1060500059";"Hoyocasero"
"1060500059";"Hoyorredondo"
"1060500059";"Hoyos de Miguel Muñoz"
"1060500059";"Hoyos del Collado"
"1060500059";"Hoyos del Espino"
"1060500059";"Hurtumpascual"
"1060500059";"Junciana"
"1060500059";"Langa"
"1060500059";"Lanzahíta"
"1060500059";"Llanos de Tormes (Los)"
"1060500059";"Losar del Barco (El)"
"1060500059";"Madrigal de las Altas Torres"
"1060500059";"Maello"
"1060500059";"Malpartida de Corneja"
"1060500059";"Mamblas"
"1060500059";"Mancera de Arriba"
"1060500059";"Manjabálago"
"1060500059";"Marlín"
"1060500059";"Martiherrero"
"1060500059";"Martínez"
"1060500059";"Mediana de Voltoya"
"1060500059";"Medinilla"
"1060500059";"Mengamuñoz"
"1060500059";"Mesegar de Corneja"
"1060500059";"Mijares"
"1060500059";"Mingorría"
"1060500059";"Mirón (El)"
"1060500059";"Mironcillo"
"1060500059";"Mirueña de los Infanzones"
"1060500059";"Mombeltrán"
"1060500059";"Monsalupe"
"1060500059";"Moraleja de Matacabras"
"1060500059";"Muñana"
"1060500059";"Muñico"
"1060500059";"Muñogalindo"
"1060500059";"Muñogrande"
"1060500059";"Muñomer del Peco"
"1060500059";"Muñopepe"
"1060500059";"Muñosancho"
"1060500059";"Muñotello"
"1060500059";"Narrillos del Álamo"
"1060500059";"Narrillos del Rebollar"
"1060500059";"Narros de Saldueña"
"1060500059";"Narros del Castillo"
"1060500059";"Narros del Puerto"
"1060500059";"Nava de Arévalo"
"1060500059";"Nava del Barco"
"1060500059";"Navacepedilla de Corneja"
"1060500059";"Navadijos"
"1060500059";"Navaescurial"
"1060500059";"Navahondilla"
"1060500059";"Navalacruz"
"1060500059";"Navalmoral"
"1060500059";"Navalonguilla"
"1060500059";"Navalosa"
"1060500059";"Navalperal de Pinares"
"1060500059";"Navalperal de Tormes"
"1060500059";"Navaluenga"
"1060500059";"Navaquesera"
"1060500059";"Navarredonda de Gredos"
"1060500059";"Navarredondilla"
"1060500059";"Navarrevisca"
"1060500059";"Navas del Marqués (Las)"
"1060500059";"Navatalgordo"
"1060500059";"Navatejares"
"1060500059";"Neila de San Miguel"
"1060500059";"Niharra"
"1060500059";"Ojos-Albos"
"1060500059";"Orbita"
"1060500059";"Oso (El)"
"1060500059";"Padiernos"
"1060500059";"Pajares de Adaja"
"1060500059";"Palacios de Goda"
"1060500059";"Papatrigo"
"1060500059";"Parral (El)"
"1060500059";"Pascualcobo"
"1060500059";"Pedro Bernardo"
"1060500059";"Pedro-Rodríguez"
"1060500059";"Peguerinos"
"1060500059";"Peñalba de Ávila"
"1060500059";"Piedrahíta"
"1060500059";"Piedralaves"
"1060500059";"Poveda"
"1060500059";"Poyales del Hoyo"
"1060500059";"Pozanco"
"1060500059";"Pradosegar"
"1060500059";"Puerto Castilla"
"1060500059";"Rasueros"
"1060500059";"Riocabado"
"1060500059";"Riofrío"
"1060500059";"Rivilla de Barajas"
"1060500059";"Salobral"
"1060500059";"Salvadiós"
"1060500059";"San Bartolomé de Béjar"
"1060500059";"San Bartolomé de Corneja"
"1060500059";"San Bartolomé de Pinares"
"1060500059";"San Esteban de los Patos"
"1060500059";"San Esteban de Zapardiel"
"1060500059";"San Esteban del Valle"
"1060500059";"San García de Ingelmos"
"1060500059";"San Juan de Gredos"
"1060500059";"San Juan de la Encinilla"
"1060500059";"San Juan de la Nava"
"1060500059";"San Juan del Molinillo"
"1060500059";"San Juan del Olmo"
"1060500059";"San Lorenzo de Tormes"
"1060500059";"San Martín de la Vega del Alberche"
"1060500059";"San Martín del Pimpollar"
"1060500059";"San Miguel de Corneja"
"1060500059";"San Miguel de Serrezuela"
"1060500059";"San Pascual"
"1060500059";"San Pedro del Arroyo"
"1060500059";"San Vicente de Arévalo"
"1060500059";"Sanchidrián"
"1060500059";"Sanchorreja"
"1060500059";"Santa Cruz de Pinares"
"1060500059";"Santa Cruz del Valle"
"1060500059";"Santa María de los Caballeros"
"1060500059";"Santa María del Arroyo"
"1060500059";"Santa María del Berrocal"
"1060500059";"Santa María del Cubillo"
"1060500059";"Santa María del Tiétar"
"1060500059";"Santiago del Collado"
"1060500059";"Santiago del Tormes"
"1060500059";"Santo Domingo de las Posadas"
"1060500059";"Santo Tomé de Zabarcos"
"1060500059";"Serrada (La)"
"1060500059";"Serranillos"
"1060500059";"Sigeres"
"1060500059";"Sinlabajos"
"1060500059";"Solana de Ávila"
"1060500059";"Solana de Rioalmar"
"1060500059";"Solosancho"
"1060500059";"Sotalbo"
"1060500059";"Sotillo de la Adrada"
"1060500059";"Tiemblo (El)"
"1060500059";"Tiñosillos"
"1060500059";"Tolbaños"
"1060500059";"Tormellas"
"1060500059";"Tornadizos de Ávila"
"1060500059";"Torre (La)"
"1060500059";"Tórtoles"
"1060500059";"Umbrías"
"1060500059";"Vadillo de la Sierra"
"1060500059";"Valdecasa"
"1060500059";"Vega de Santa María"
"1060500059";"Velayos"
"1060500059";"Villaflor"
"1060500059";"Villafranca de la Sierra"
"1060500059";"Villanueva de Ávila"
"1060500059";"Villanueva de Gómez"
"1060500059";"Villanueva del Aceral"
"1060500059";"Villanueva del Campillo"
"1060500059";"Villar de Corneja"
"1060500059";"Villarejo del Valle"
"1060500059";"Villatoro"
"1060500059";"Viñegra de Moraña"
"1060500059";"Vita"
"1060500059";"Zapardiel de la Cañada"
"1060500059";"Zapardiel de la Ribera"
"1060500060";"Acedera"
"1060500060";"Aceuchal"
"1060500060";"Ahillones"
"1060500060";"Alange"
"1060500060";"Albuera (La)"
"1060500060";"Alburquerque"
"1060500060";"Alconchel"
"1060500060";"Alconera"
"1060500060";"Aljucén"
"1060500060";"Almendral"
"1060500060";"Almendralejo"
"1060500060";"Arroyo de San Serván"
"1060500060";"Atalaya"
"1060500060";"Azuaga"
"1060500060";"Badajoz"
"1060500060";"Barcarrota"
"1060500060";"Baterno"
"1060500060";"Benquerencia de la Serena"
"1060500060";"Berlanga"
"1060500060";"Bienvenida"
"1060500060";"Bodonal de la Sierra"
"1060500060";"Burguillos del Cerro"
"1060500060";"Cabeza del Buey"
"1060500060";"Cabeza la Vaca"
"1060500060";"Calamonte"
"1060500060";"Calera de León"
"1060500060";"Calzadilla de los Barros"
"1060500060";"Campanario"
"1060500060";"Campillo de Llerena"
"1060500060";"Capilla"
"1060500060";"Carmonita"
"1060500060";"Carrascalejo (El)"
"1060500060";"Casas de Don Pedro"
"1060500060";"Casas de Reina"
"1060500060";"Castilblanco"
"1060500060";"Castuera"
"1060500060";"Cheles"
"1060500060";"Codosera (La)"
"1060500060";"Cordobilla de Lácara"
"1060500060";"Coronada (La)"
"1060500060";"Corte de Peleas"
"1060500060";"Cristina"
"1060500060";"Don Álvaro"
"1060500060";"Don Benito"
"1060500060";"Entrín Bajo"
"1060500060";"Esparragalejo"
"1060500060";"Esparragosa de la Serena"
"1060500060";"Esparragosa de Lares"
"1060500060";"Feria"
"1060500060";"Fregenal de la Sierra"
"1060500060";"Fuenlabrada de los Montes"
"1060500060";"Fuente de Cantos"
"1060500060";"Fuente del Arco"
"1060500060";"Fuente del Maestre"
"1060500060";"Fuentes de León"
"1060500060";"Garbayuela"
"1060500060";"Garlitos"
"1060500060";"Garrovilla (La)"
"1060500060";"Granja de Torrehermosa"
"1060500060";"Guareña"
"1060500060";"Haba (La)"
"1060500060";"Helechosa de los Montes"
"1060500060";"Herrera del Duque"
"1060500060";"Higuera de la Serena"
"1060500060";"Higuera de Llerena"
"1060500060";"Higuera de Vargas"
"1060500060";"Higuera la Real"
"1060500060";"Hinojosa del Valle"
"1060500060";"Hornachos"
"1060500060";"Jerez de los Caballeros"
"1060500060";"Lapa (La)"
"1060500060";"Llera"
"1060500060";"Llerena"
"1060500060";"Lobón"
"1060500060";"Magacela"
"1060500060";"Maguilla"
"1060500060";"Malcocinado"
"1060500060";"Malpartida de la Serena"
"1060500060";"Manchita"
"1060500060";"Medellín"
"1060500060";"Medina de las Torres"
"1060500060";"Mengabril"
"1060500060";"Mérida"
"1060500060";"Mirandilla"
"1060500060";"Monesterio"
"1060500060";"Montemolín"
"1060500060";"Monterrubio de la Serena"
"1060500060";"Montijo"
"1060500060";"Morera (La)"
"1060500060";"Nava de Santiago (La)"
"1060500060";"Navalvillar de Pela"
"1060500060";"Nogales"
"1060500060";"Oliva de la Frontera"
"1060500060";"Oliva de Mérida"
"1060500060";"Olivenza"
"1060500060";"Orellana de la Sierra"
"1060500060";"Orellana la Vieja"
"1060500060";"Palomas"
"1060500060";"Parra (La)"
"1060500060";"Peñalsordo"
"1060500060";"Peraleda del Zaucejo"
"1060500060";"Puebla de Alcocer"
"1060500060";"Puebla de la Calzada"
"1060500060";"Puebla de la Reina"
"1060500060";"Puebla de Obando"
"1060500060";"Puebla de Sancho Pérez"
"1060500060";"Puebla del Maestre"
"1060500060";"Puebla del Prior"
"1060500060";"Pueblonuevo del Guadiana"
"1060500060";"Quintana de la Serena"
"1060500060";"Reina"
"1060500060";"Rena"
"1060500060";"Retamal de Llerena"
"1060500060";"Ribera del Fresno"
"1060500060";"Risco"
"1060500060";"Roca de la Sierra (La)"
"1060500060";"Salvaleón"
"1060500060";"Salvatierra de los Barros"
"1060500060";"San Pedro de Mérida"
"1060500060";"San Vicente de Alcántara"
"1060500060";"Sancti-Spíritus"
"1060500060";"Santa Amalia"
"1060500060";"Santa Marta"
"1060500060";"Santos de Maimona (Los)"
"1060500060";"Segura de León"
"1060500060";"Siruela"
"1060500060";"Solana de los Barros"
"1060500060";"Talarrubias"
"1060500060";"Talavera la Real"
"1060500060";"Táliga"
"1060500060";"Tamurejo"
"1060500060";"Torre de Miguel Sesmero"
"1060500060";"Torremayor"
"1060500060";"Torremejía"
"1060500060";"Trasierra"
"1060500060";"Trujillanos"
"1060500060";"Usagre"
"1060500060";"Valdecaballeros"
"1060500060";"Valdelacalzada"
"1060500060";"Valdetorres"
"1060500060";"Valencia de las Torres"
"1060500060";"Valencia del Mombuey"
"1060500060";"Valencia del Ventoso"
"1060500060";"Valle de la Serena"
"1060500060";"Valle de Matamoros"
"1060500060";"Valle de Santa Ana"
"1060500060";"Valverde de Burguillos"
"1060500060";"Valverde de Leganés"
"1060500060";"Valverde de Llerena"
"1060500060";"Valverde de Mérida"
"1060500060";"Villafranca de los Barros"
"1060500060";"Villagarcía de la Torre"
"1060500060";"Villagonzalo"
"1060500060";"Villalba de los Barros"
"1060500060";"Villanueva de la Serena"
"1060500060";"Villanueva del Fresno"
"1060500060";"Villar de Rena"
"1060500060";"Villar del Rey"
"1060500060";"Villarta de los Montes"
"1060500060";"Zafra"
"1060500060";"Zahínos"
"1060500060";"Zalamea de la Serena"
"1060500060";"Zarza (La)"
"1060500060";"Zarza-Capilla"
"1060500061";"Alaior"
"1060500061";"Alaró"
"1060500061";"Alcúdia"
"1060500061";"Algaida"
"1060500061";"Andratx"
"1060500061";"Ariany"
"1060500061";"Artà"
"1060500061";"Banyalbufar"
"1060500061";"Binissalem"
"1060500061";"Búger"
"1060500061";"Bunyola"
"1060500061";"Calvià"
"1060500061";"Campanet"
"1060500061";"Campos"
"1060500061";"Capdepera"
"1060500061";"Castell (Es)"
"1060500061";"Ciutadella de Menorca"
"1060500061";"Consell"
"1060500061";"Costitx"
"1060500061";"Deyá"
"1060500061";"Eivissa"
"1060500061";"Escorca"
"1060500061";"Esporles"
"1060500061";"Estellencs"
"1060500061";"Felanitx"
"1060500061";"Ferreries"
"1060500061";"Formentera"
"1060500061";"Fornalutx"
"1060500061";"Inca"
"1060500061";"Lloret de Vistalegre"
"1060500061";"Lloseta"
"1060500061";"Llubí"
"1060500061";"Llucmajor"
"1060500061";"Manacor"
"1060500061";"Mancor de la Vall"
"1060500061";"Maó"
"1060500061";"Maria de la Salut"
"1060500061";"Marratxí"
"1060500061";"Mercadal (Es)"
"1060500061";"Migjorn Gran (Es)"
"1060500061";"Montuïri"
"1060500061";"Muro"
"1060500061";"Palma de Mallorca"
"1060500061";"Petra"
"1060500061";"Pobla (Sa)"
"1060500061";"Pollença"
"1060500061";"Porreres"
"1060500061";"Puigpunyent"
"1060500061";"Salines (Ses)"
"1060500061";"Sant Antoni de Portmany"
"1060500061";"Sant Joan"
"1060500061";"Sant Joan de Labritja"
"1060500061";"Sant Josep de sa Talaia"
"1060500061";"Sant Llorenç des Cardassar"
"1060500061";"Sant Lluís"
"1060500061";"Santa Eugènia"
"1060500061";"Santa Eulalia del Río"
"1060500061";"Santa Margalida"
"1060500061";"Santa María del Camí"
"1060500061";"Santanyí"
"1060500061";"Selva"
"1060500061";"Sencelles"
"1060500061";"Sineu"
"1060500061";"Sóller"
"1060500061";"Son Servera"
"1060500061";"Valldemossa"
"1060500061";"Vilafranca de Bonany"
"1060500062";"Abrera"
"1060500062";"Aguilar de Segarra"
"1060500062";"Aiguafreda"
"1060500062";"Alella"
"1060500062";"Alpens"
"1060500062";"Ametlla del Vallès (L')"
"1060500062";"Arenys de Mar"
